INFO  2018-08-29 10:07:12,152 [13   ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/json2/json2.js was not modified
INFO  2018-08-29 10:07:12,152 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.5063ms 304 application/javascript
INFO  2018-08-29 10:07:12,152 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2.1186ms 304 application/javascript
INFO  2018-08-29 10:07:12,152 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/bootstrap/dist/js/bootstrap.js?v=Cr6N6zNN4bp0OwTQOZ6Z66M2r-2dpy_EwKMCyZ-SOMg  
INFO  2018-08-29 10:07:12,152 [13   ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/bootstrap/dist/js/bootstrap.js was not modified
INFO  2018-08-29 10:07:12,152 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.407ms 304 application/javascript
INFO  2018-08-29 10:07:12,153 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/moment/min/moment-with-locales.js?v=7CN4bWPV0U57HDA4YjdCBKCAynhqdWErjNn-5rrsW_I  
INFO  2018-08-29 10:07:12,154 [6    ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/moment/min/moment-with-locales.js was not modified
INFO  2018-08-29 10:07:12,154 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.1852ms 304 application/javascript
INFO  2018-08-29 10:07:12,161 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/blockUI/jquery.blockUI.js?v=oQaw-JJuUcJQ9QVYMcFnPxICDT-hv8-kuxT2FNzTGhc  
INFO  2018-08-29 10:07:12,161 [6    ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/blockUI/jquery.blockUI.js was not modified
INFO  2018-08-29 10:07:12,161 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.6868ms 304 application/javascript
INFO  2018-08-29 10:07:12,164 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/jquery-validation/dist/jquery.validate.js?v=KuzD50lDGNI5jq_ipt4hwDpSJk3fhseTR1jdvaBoZLs  
INFO  2018-08-29 10:07:12,165 [10   ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/jquery-validation/dist/jquery.validate.js was not modified
INFO  2018-08-29 10:07:12,165 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.4757ms 304 application/javascript
INFO  2018-08-29 10:07:12,165 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/sweetalert/dist/sweetalert.min.js?v=aPktydUv1rN3mouQeXoKi3ioFTIQlULuqYeoTAA2ihY  
INFO  2018-08-29 10:07:12,165 [10   ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/sweetalert/dist/sweetalert.min.js was not modified
INFO  2018-08-29 10:07:12,165 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.5123ms 304 application/javascript
INFO  2018-08-29 10:07:12,175 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/toastr/toastr.js?v=C7DJ6LzTt1Hvj9fd-yRnySs3I4T2B8XmQ3TqXQjc00g  
INFO  2018-08-29 10:07:12,176 [6    ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/toastr/toastr.js was not modified
INFO  2018-08-29 10:07:12,176 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.5973ms 304 application/javascript
INFO  2018-08-29 10:07:12,178 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/spin.js/spin.js?v=GySbz3oZXNlwoawo5PpYy0iM38B-q3jyi_HLw00uxy0  
INFO  2018-08-29 10:07:12,178 [10   ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/spin.js/spin.js was not modified
INFO  2018-08-29 10:07:12,178 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.558ms 304 application/javascript
INFO  2018-08-29 10:07:12,178 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/spin.js/jquery.spin.js?v=EG38bUU5b2M64hy9cNAzu_cQBEsiBYsDifOcoHqNd2k  
INFO  2018-08-29 10:07:12,179 [10   ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/spin.js/jquery.spin.js was not modified
INFO  2018-08-29 10:07:12,179 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.7136ms 304 application/javascript
INFO  2018-08-29 10:07:12,181 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/abp-web-resources/Abp/Framework/scripts/abp.js?v=FGfi3RfHf06ftjVdq2JaO16cF9CPZNPvujmuYBacXxg  
INFO  2018-08-29 10:07:12,181 [7    ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/abp-web-resources/Abp/Framework/scripts/abp.js was not modified
INFO  2018-08-29 10:07:12,181 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.5784ms 304 application/javascript
INFO  2018-08-29 10:07:12,191 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/Waves/dist/waves.js?v=Lar7zQhqgdoUsaqhuwkgnWgsC-eRWIxHhJPV-QtrDog  
INFO  2018-08-29 10:07:12,191 [13   ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/Waves/dist/waves.js was not modified
INFO  2018-08-29 10:07:12,191 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.7377ms 304 application/javascript
INFO  2018-08-29 10:07:12,192 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/abp-web-resources/Abp/Framework/scripts/libs/abp.jquery.js?v=lMgLZMlGsipWDxpvEPxfKVREzRedV_ygRnTj2kvADpw  
INFO  2018-08-29 10:07:12,192 [13   ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/abp-web-resources/Abp/Framework/scripts/libs/abp.jquery.js was not modified
INFO  2018-08-29 10:07:12,192 [13   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.5123ms 304 application/javascript
INFO  2018-08-29 10:07:12,194 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/abp-web-resources/Abp/Framework/scripts/libs/abp.toastr.js?v=ImopdkB8alCil1HigOwW3CDqWKsLZXyplf7TXBbjRnE  
INFO  2018-08-29 10:07:12,195 [7    ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/abp-web-resources/Abp/Framework/scripts/libs/abp.toastr.js was not modified
INFO  2018-08-29 10:07:12,195 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.2732ms 304 application/javascript
INFO  2018-08-29 10:07:12,218 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/abp-web-resources/Abp/Framework/scripts/libs/abp.spin.js?v=RJuGDX616JN_UziXsmKnth0alpECKCx0gtxKZVrZWxY  
INFO  2018-08-29 10:07:12,219 [6    ] NetCore.StaticFiles.StaticFileMiddleware - The file /lib/abp-web-resources/Abp/Framework/scripts/libs/abp.spin.js was not modified
INFO  2018-08-29 10:07:12,219 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.0168ms 304 application/javascript
